394,2019/12/30,c1,264,12320618
400,2019/12/30,c1,132,12320618
468,2020/01/01,c1,132,12320618
531,2020/01/01,c1,264,12320618
620,2020/01/06,c1,132,12320618
624,2020/01/06,c1,132,12320618
720,2020/01/08,c1,132,12320618
731,2020/01/08,c1,264,12320618
856,2020/01/13,c1,132,12320618
870,2020/01/13,c1,264,12320618
972,2020/01/15,c1,264,12320618
1009,2020/01/15,c1,132,12320618
1161,2020/01/20,c1,264,12320618
1183,2020/01/20,c1,132,12320618
1308,2020/01/22,c1,132,12320618
1341,2020/01/22,c1,396,12320618
1491,2020/01/27,c1,132,12320618
1542,2020/01/27,c1,132,12320618
1669,2020/01/29,c1,132,12320618
1678,2020/01/29,c1,264,12320618
1861,2020/02/03,c1,132,12320618
1880,2020/02/03,c1,132,12320618
1995,2020/02/05,c1,396,12320618
2193,2020/02/10,c1,264,12320618
2196,2020/02/10,c1,264,12320618
2298,2020/02/12,c1,264,12320618
2324,2020/02/12,c1,264,12320618
2487,2020/02/17,c1,396,12320618
2565,2020/02/19,c1,396,12320618
2575,2020/02/19,c1,132,12320618
2755,2020/02/24,c1,396,12320618
2762,2020/02/24,c1,132,12320618
