99,2019/12/16,c3,96,12222902
137,2019/12/19,c3,48,12222902
140,2019/12/19,c3,48,12222902
16,2019/12/27,c3,48,12222902
349,2019/12/30,c3,96,12222902
396,2019/12/31,c3,144,12222902
397,2019/12/31,c3,144,12222902
458,2019/12/31,c3,96,12222902
490,2020/01/02,c3,144,12222902
489,2020/01/03,c3,96,12222902
611,2020/01/06,c3,144,12222902
653,2020/01/07,c3,96,12222902
740,2020/01/09,c3,144,12222902
785,2020/01/10,c3,48,12222902
886,2020/01/13,c3,96,12222902
974,2020/01/15,c3,192,12222902
987,2020/01/15,c3,96,12222902
1033,2020/01/16,c3,96,12222902
1034,2020/01/16,c3,144,12222902
1045,2020/01/16,c3,144,12222902
1072,2020/01/17,c3,96,12222902
1104,2020/01/17,c3,48,12222902
1114,2020/01/17,c3,96,12222902
1141,2020/01/18,c3,48,12222902
1186,2020/01/20,c3,96,12222902
1266,2020/01/21,c3,48,12222902
1318,2020/01/22,c3,48,12222902
1368,2020/01/23,c3,144,12222902
1379,2020/01/23,c3,144,12222902
1666,2020/01/29,c3,96,12222902
1703,2020/01/30,c3,144,12222902
1764,2020/01/30,c3,96,12222902
1792,2020/01/31,c3,192,12222902
1839,2020/02/01,c3,48,12222902
2017,2020/02/05,c3,144,12222902
2020,2020/02/05,c3,144,12222902
2034,2020/02/06,c3,192,12222902
2066,2020/02/06,c3,96,12222902
2130,2020/02/07,c3,144,12222902
2239,2020/02/11,c3,144,12222902
2325,2020/02/12,c3,192,12222902
2332,2020/02/12,c3,96,12222902
2343,2020/02/12,c3,192,12222902
2365,2020/02/13,c3,144,12222902
2367,2020/02/13,c3,48,12222902
2433,2020/02/14,c3,96,12222902
2434,2020/02/14,c3,144,12222902
2602,2020/02/20,c3,96,12222902
2648,2020/02/20,c3,48,12222902
2649,2020/02/20,c3,96,12222902
2657,2020/02/20,c3,144,12222902
2658,2020/02/20,c3,48,12222902
2686,2020/02/21,c3,96,12222902
2693,2020/02/21,c3,144,12222902
2698,2020/02/21,c3,48,12222902
2712,2020/02/21,c3,48,12222902
2729,2020/02/21,c3,96,12222902
