196,2019/12/23,c1,104,12246740
284,2019/12/25,c1,104,12246740
359,2019/12/30,c1,104,12246740
491,2019/12/31,c1,104,12246740
514,2020/01/01,c1,104,12246740
550,2020/01/03,c1,104,12246740
573,2020/01/03,c1,104,12246740
580,2020/01/03,c1,104,12246740
577,2020/01/06,c1,104,12246740
665,2020/01/07,c1,208,12246740
778,2020/01/10,c1,104,12246740
783,2020/01/10,c1,104,12246740
791,2020/01/10,c1,104,12246740
823,2020/01/13,c1,104,12246740
899,2020/01/14,c1,104,12246740
904,2020/01/14,c1,104,12246740
975,2020/01/15,c1,104,12246740
1116,2020/01/17,c1,104,12246740
1262,2020/01/21,c1,104,12246740
1276,2020/01/21,c1,104,12246740
1322,2020/01/22,c1,208,12246740
1417,2020/01/24,c1,104,12246740
1424,2020/01/24,c1,104,12246740
1425,2020/01/24,c1,104,12246740
1432,2020/01/24,c1,104,12246740
1486,2020/01/27,c1,143,12246740
1532,2020/01/27,c1,104,12246740
1600,2020/01/28,c1,104,12246740
1602,2020/01/28,c1,208,12246740
1648,2020/01/29,c1,104,12246740
1758,2020/01/31,c1,208,12246740
1817,2020/01/31,c1,104,12246740
1821,2020/01/31,c1,104,12246740
1863,2020/02/03,c1,104,12246740
1869,2020/02/03,c1,104,12246740
1926,2020/02/04,c1,208,12246740
1931,2020/02/04,c1,208,12246740
1984,2020/02/05,c1,104,12246740
2096,2020/02/07,c1,104,12246740
2137,2020/02/07,c1,104,12246740
2163,2020/02/10,c1,104,12246740
2189,2020/02/10,c1,104,12246740
2190,2020/02/10,c1,104,12246740
2265,2020/02/11,c1,104,12246740
2286,2020/02/11,c1,104,12246740
2392,2020/02/14,c1,104,12246740
2393,2020/02/14,c1,234,12246740
2444,2020/02/14,c1,312,12246740
2511,2020/02/18,c1,104,12246740
2525,2020/02/18,c1,104,12246740
2697,2020/02/21,c1,104,12246740
2723,2020/02/21,c1,104,12246740
